id,name,duration,genre,titleYear,releaseDate,director,language,budget,cast,link
1386,Ahankar,0,,1991,1991-01-11,Shrikant Guha-Thakurta,Bengali,0,"Kali Bannerjee,Soumitra Bannerjee,Prasenjit Chatterjee,Utpal Dutt,Anup Kumar,Ranjit Mallick,Sumitra Mukherjee,Debashree Roy",http://www.imdb.com/title/tt0363415/?ref_=adv_li_tt
1387,Ahankari,0,Drama,1992,,Narayana Rao Dasari,Telugu,0,"Rajasekhar,Sujatha,Shobana,Brahmanandam",http://www.imdb.com/title/tt0262215/?ref_=adv_li_tt
1388,Ahilya,0,,1936,,Jyotish Bannerjee,Bengali,0,,http://www.imdb.com/title/tt0154122/?ref_=adv_li_tt
1389,Ahilyoddhar,0,,1919,,G.V. Sane,,0,,http://www.imdb.com/title/tt0390823/?ref_=adv_li_tt
1390,Ahimsa,0,"Action, Drama, Thriller",1981,1981-12-31,I.V. Sasi,Malayalam,0,"Ratheesh,Mammootty,Sukumaran,Mohanlal,Lalu Alex,Jose Prakash,Balan K. Nair,Seema,Poornima Jayaram,Menaka,Jose,Pappu,Achankunju,Sukumari,Prathapachandran",http://www.imdb.com/title/tt0247916/?ref_=adv_li_tt
1391,Ahimsa,0,Action,1979,1979-12-28,Chand,Hindi,0,"Sunil Dutt,Rekha,Ranjeet,Rajendra Nath,Prem Nath,Nirupa Roy,Asrani,P. Jairaj,Master Bhagwan,Shakti Kapoor",http://www.imdb.com/title/tt0078738/?ref_=adv_li_tt
1392,Ahinsa,0,,1946,,,Hindi,0,"Santosh Kumar,Madan Puri",http://www.imdb.com/title/tt0381863/?ref_=adv_li_tt
1393,Ahinsa Path,0,,1949,,Keshavrao Dhaiber,Hindi,0,,http://www.imdb.com/title/tt0213433/?ref_=adv_li_tt
1394,Ahiravan Mahiravan Vadh,0,,1922,,G.V. Sane,,0,"Bhaurao Datar,P.G. Sane,B. Pawar,Shanta Nalgunde,Ghanshyam Singh",http://www.imdb.com/title/tt0390824/?ref_=adv_li_tt
1395,Ahista Ahista,122,"Drama, Romance",2006,2006-08-18,Shivam Nair,Hindi,0,"Abhay Deol,Soha Ali Khan,Shayan Munshi,Murad Ali,Sohrab Ardeshir,Shakeel Khan,Kamini Khanna,Sukhwinder Singh,Natasha Sinha",http://www.imdb.com/title/tt0831840/?ref_=adv_li_tt
1396,Ahista Ahista,0,"Musical, Romance",1981,1981-10-09,Esmayeel Shroff,Hindi,0,"Parveen Babi,Suresh Chatwal,Aruna Irani,Kunal Kapoor,Shammi Kapoor,Kader Khan,Padmini Kolhapure,Leela Mishra,Nanda,Soni Razdan,Rehman,Shashikala,Deven Verma,Ashalata Wabgaonkar",http://www.imdb.com/title/tt0381864/?ref_=adv_li_tt
1397,Ahmadabad Congress,0,,1922,1922,Dhundiraj Govind Phalke,,0,,http://www.imdb.com/title/tt0252835/?ref_=adv_li_tt
1398,Ahsaan,150,,1987,1987-08-10,Balwant Dullat,Hindi,$700000,"Raj Babbar,Amjad Khan,Raj Kiran,Manjeet Kullar,Smita Patil",http://www.imdb.com/title/tt0317063/?ref_=adv_li_tt
1399,Ahsaas,144,"Drama, Romance",1979,1979-10-26,Surindara Suri,Hindi,0,"Shashi Kapoor,Simi Garewal,Rakesh Bedi,Chand Usmani,Amjad Khan,Bindu,Simple Kapadia,Sunder,Leela Mishra,Yunus Parvez,Dina Pathak,Kiran Vairale,Parvez,Shammi Kapoor,Bindiya Goswami",http://www.imdb.com/title/tt0078739/?ref_=adv_li_tt
1400,Ahuti,0,,1984,1984-06-28,Prabir Mitra,Bengali,0,"Balkrishna,Kali Bannerjee,Utpal Dutt,Anup Kumar,Ranjit Mallick,Bharati Devi",http://www.imdb.com/title/tt1402400/?ref_=adv_li_tt
1401,Ahuti,0,,1941,,Dhirendranath Ganguly,Bengali,0,,http://www.imdb.com/title/tt0214457/?ref_=adv_li_tt
1402,Ahwan,0,,1961,1961-11-10,Ardhendu Mukherjee,Bengali,0,"Anil Chatterjee,Anup Kumar",http://www.imdb.com/title/tt0243746/?ref_=adv_li_tt
1403,Aideu,91,,2007,2007-03,Arun Manna,Assamese,0,"Aimee Baruah,Dolon Bora,Nabamika Borthakur,Chandana Sarmah",http://www.imdb.com/title/tt1081913/?ref_=adv_li_tt
1404,Aids,0,,1987,,V.P. Mohammed,Malayalam,0,,http://www.imdb.com/title/tt0352147/?ref_=adv_li_tt
1405,Aids and Blind Sex,0,Drama,1999,1999-01-01,,Hindi,0,,http://www.imdb.com/title/tt4896878/?ref_=adv_li_tt
1406,Aidu Ondala Aidu,126,"Drama, Family, Musical",2010,,V.K. Prakash,,0,"Padmapriya,M.D. Pallavi",http://www.imdb.com/title/tt1824147/?ref_=adv_li_tt
1407,Aie Sangharsha,0,"Action, Drama",1998,1998,Arun Mohanty,Oriya,0,"Sujata Anand,Kritikumar,Siddhant Mahapatra,Bijoy Mohanty,Deepti Naval,Hara Patnaik,Jairam Samal",http://www.imdb.com/title/tt1452833/?ref_=adv_li_tt
1408,Aika Dajiba,0,Comedy,2010,2010,Deepak Balraj Vij,Marathi,0,"Kishori Ambiye,Anand Balraj,Priya Bapat,Mukta Barve,Ravindra Berde,Shakti Kapoor,Deepjyoti Naik,Prasad Oak,Rupesh Patole,Ashok Saraf,Kishori Shahane,Vinay Yedekar",http://www.imdb.com/title/tt5652742/?ref_=adv_li_tt
1409,Aila Re Oriya Pua,142,Drama,2009,2009-04,Bikash Das,Oriya,16500000,"Tanmay Misra,Somesh Mohanty,Kajal Misra,Debu Bramha,Mihir Das,Pratap Jena,Ajay Misra,Aparajita Mohanty,Uttam Mohanty,Jeena Samal,Anshuman Samantrai,Bhupati Tripathy",http://www.imdb.com/title/tt1431204/?ref_=adv_li_tt
1410,Ailane Jung,0,,1936,,Jagatrai Pesumal Advani,Hindi,0,"Jani Babu,Khurshid Begum",http://www.imdb.com/title/tt0149607/?ref_=adv_li_tt
1411,Aimee,74,"Crime, Drama, Fantasy",2015,,Oscar Pichardo Isaak,Spanish,0,,http://www.imdb.com/title/tt4761444/?ref_=adv_li_tt
1412,Ain,115,,2014,,Sidhartha Siva,Malayalam,0,"Musthafa,Sudhakaran Nair,Rachana Narayanankutty,Sudheesh",http://www.imdb.com/title/tt4557064/?ref_=adv_li_tt
1413,Aindhaam Thalaimurai Sidha Vaidhiya Sigamani,150,Comedy,2014,2014-08-22,L.G. Ravichandar,Tamil,0,"Bharath Srinivasan,Nandita Shwetha,Karunakaran,Manobala,Thambi Ramayya,Imman Annachi,Singampuli,Komal Kumar,Badava Gopi,Pattukottai Sivanarayana Moorthy,Junior Balaiya,Kili Ramachandran,Crane Manohar,Rajendran,Kadhal Thandapani",http://www.imdb.com/title/tt3740090/?ref_=adv_li_tt
1414,Aindhu Laksham,0,,1969,,G. Ramakrishna,,0,"Saroja Devi B.,Gemini Ganesan,Cho Ramaswamy",http://www.imdb.com/title/tt1464166/?ref_=adv_li_tt
1415,Ainthaam Padai,153,"Action, Drama, Family",2009,2009-07-23,Badri,Tamil,0,"Sundar C.,Nassar,Simran",http://www.imdb.com/title/tt2359766/?ref_=adv_li_tt
1416,Ainthu Ainthu Ainthu,147,Action,2013,2013-08-10,Sasi,Tamil,100000000,"Bharath Srinivasan,Mirthika,Chandini Sreedharan,Erica Fernandes,Santhanam,Sudesh Berry,John Vijay,Manobala",http://www.imdb.com/title/tt3114346/?ref_=adv_li_tt
1417,Air Hostess,0,,1980,,P. Chandrakumar,Malayalam,0,"Kunchan,Meena,Prem Nazir,Jose Prakash,Sankaradi,Jagathi Sreekumar",http://www.imdb.com/title/tt0315754/?ref_=adv_li_tt
1418,Air Mail,0,Drama,1960,1960-01-01,,Hindi,0,"Poonam Kapoor,Ranjan Kapoor,Nazir Kashmiri,Moolchand,Ranjan",http://www.imdb.com/title/tt3682926/?ref_=adv_li_tt
1419,Airlift,130,"Action, Drama, History",2016,2016-01-22,Raja Menon,Hindi,$4400000,"Akshay Kumar,Nimrat Kaur,Kumud Mishra,Prakash Belawadi,Inaamulhaq,Lena,Nissar Khan,Ninad Kamat,Kaizaad Kotwal,Feryna Wazheir,Ajay Kumar,Purab Kohli,Gunjan Malhotra,Pooja Nair,Taranjit Kaur",http://www.imdb.com/title/tt4387040/?ref_=adv_li_tt
1420,Aisa Bhi Hota Hain,0,Romance,1971,1971-01-01,Kamran Khan,Hindi,0,"Jalal Agha,Nandita Bose,Mohan Choti,Roopesh Kumar,Shyam Kumar,Deb Mukherjee,Jayshree T.,Ramayan Tiwari,Tun Tun",http://www.imdb.com/title/tt3085968/?ref_=adv_li_tt
1421,Aisa Kyon Hota Hai?,0,"Action, Crime, Drama",2006,2006-02-17,Ajay Kanchan,Hindi,0,"Rati Agnihotri,Amit,Gopi Bhalla,Mehul Bhojak,Megha Chatterji,Dominic Emmanuel,Avtar Gill,Anisha Hinduja,Mitra Joshi,Johnny Lever,Akanksha Malhotra,Shruti Malhotra,Manish Mathur,Rachana Maurya,Amit Singh",http://www.imdb.com/title/tt0465376/?ref_=adv_li_tt
1422,Aisa Pyaar Kahan,0,,1986,1986-11-14,Vijay Sadanah,Hindi,0,"Jeetendra,Jaya Prada,Mithun Chakraborty,Padmini Kolhapure,Vinod Mehra,Bindu,Asrani,Jagdeep,Vikas Anand,Pinchoo Kapoor,Manmohan Krishna,Moolchand,Gurbachchan Singh",http://www.imdb.com/title/tt0358926/?ref_=adv_li_tt
1423,Aisa Yeh Jahaan,120,News,2015,2015-07-24,Biswajeet Bora,Hindi,0,"Tinu Anand,Saaquib Ayubi,Monuj Borkotoky,Sanyyam Chawla,Roni Chouhan,Prisha Dabbas,Ira Dubey,Carol Gracias,Himshry Kalita's,Bishnu Khargharia,Neeraj Khetrapal,Kymsleen Kholie,Animesh Mishra,Ashok Mishra,Seema Mishra",http://www.imdb.com/title/tt4760900/?ref_=adv_li_tt
1424,Aisaa Kyon,0,Thriller,2003,2003,B.B. Singh,Hindi,0,"Sunil Dhawan,Avtar Gill,Mohan Joshi,Razak Khan,Johnny Lever,Ananth Narayan Mahadevan,Ram Mohan,Raza Murad,Radhika,Rajeshh,Shiva Rindani",http://www.imdb.com/title/tt0823619/?ref_=adv_li_tt
1425,Aisha,126,"Comedy, Drama, Romance",2010,2010-08-06,Rajshree Ojha,Hindi,140000000,"Sonam Kapoor,Abhay Deol,Amrita Puri,Cyrus Sahukar,Arunoday Singh,Masood Akhtar,Arunav Chatterjee,Ira Dubey,Lisa Haydon,Jasmeet Kaur,Rajan Kavrata,Vinu Kriplani,Master Krushal,Santosh Kumar,Sameer Malhotra",http://www.imdb.com/title/tt1509732/?ref_=adv_li_tt
1426,Aishwarya,147,"Drama, Romance",2006,2006-09-15,Indrajit Lankesh,Kannada,30000000,"Upendra,Deepika Padukone,Daisy Bopanna,S.S. Kishan,Sadhu Kokila,Komal Kumar,Ramakrishna,Sharan,Chitra Shenoy,Kishan Shrikanth",http://www.imdb.com/title/tt3227016/?ref_=adv_li_tt
1427,Aisi Bhi Kya Jaldi Hai,0,"Comedy, Romance",1996,,Sachin,Hindi,0,"Sachin,Vivek Mushran,Ashok Saraf,Archana Puran Singh,Ajit Vachani,Neelam Mehra,Paintal,Shrishti Behl,Suhas Joshi,Ismail Khan,Suhas Bhalekar,Bipin Wartly,Avinash Thakur,Sanjay Bhalekar,Lalit Aaras",http://www.imdb.com/title/tt0149609/?ref_=adv_li_tt
1428,Aisi Deewangi,125,"Action, Comedy, Drama",2009,2010-03-05,Abdul Qayyoom Khan,Hindi,2000000,"Sarvar Ahuja,Preeti Arora,Pankaj Berry,Divyaa Dwivedi,Avtar Gill,Armen Grayg,Sanjeev Jhanji,Bharat Kapoor,Ehsan Khan,Mushtaq Khan,Kiran Kumar,Vishwajeet Pradhan,Bhavkhandan Singh Rakhra,Simran Sachdeva,Mayuri Simzia",http://www.imdb.com/title/tt1513700/?ref_=adv_li_tt
1429,Aitbaar,133,"Thriller, Action",1985,,Mukul Anand,Hindi,0,"Raj Babbar,Dimple Kapadia,Danny Denzongpa,Sharat Saxena,Suresh Oberoi,Leena Das,Anupam Kher,Huma Khan,Ghanshyam Rohera,Shivraj,Pradeep Singh",http://www.imdb.com/title/tt0088687/?ref_=adv_li_tt
1430,Aithalakkadi,0,Comedy,2010,2010-06-04,J.G. Krishna,Kannada,0,"Rangayana Raghu,Bullet Prakash,Neethu,Shivarajkumar,V. Ravichandran,Sudeep,Vijay Raghavendra,Jaggesh,Jai Jagadish,Sadhu Kokila,Shobharaj,Komal Kumar,Sharan,Karibasavaiah,Padmaja Rao",http://www.imdb.com/title/tt2979570/?ref_=adv_li_tt
1431,Aithe,140,"Adventure, Thriller",2003,2003-04-11,Chandra Sekhar Yeleti,Telugu,12000000,"Abhishek,Mohit Chadha,Veerendra Chauhan,Harshavardhan,Ashok Kumar,Pavan Malhotra,Lalith Sharma,Shashank,Sindhu Tolani,Janardhan Vempati,Narsing Yadav",http://www.imdb.com/title/tt0460394/?ref_=adv_li_tt
1432,Aithe Enti,0,Romance,2004,2004-05-29,Soma Vijayaprakash,Telugu,20000000,"Brahmanandam,Radhika Chaudhari,Mohith,Namitha",http://www.imdb.com/title/tt1579721/?ref_=adv_li_tt
1433,Aitraaz,160,"Drama, Thriller",2004,2004-11-12,Abbas Alibhai Burmawalla,Hindi,0,"Akshay Kumar,Kareena Kapoor,Priyanka Chopra,Amrish Puri,Paresh Rawal,Annu Kapoor,Suresh Bhagwat,Kamal Chopra,Firoz Irani,Dinesh Lamba,Anil Nagrath,Juliette Navis,Preeti Puri,Vivek Shaq,Upasna Singh",http://www.imdb.com/title/tt0418460/?ref_=adv_li_tt
1434,Aiven Raula Pai Gaya,153,"Comedy, Drama, Musical",2012,2012-08-31,Atharv Baluja,Panjabi,30000000,"Ravinder Grewal,Binnu Dhillon,B.N. Sharma,Jaswinder Bhalla,Kartar Cheema,Maninder Vaily,Sardar Sohi,Surbhi Jyoti,Bobby Layal,Parjesh Kapil,Daman Kaur,Harjit Harman,Diljit Shahi,Teji Sandhu,Parkesh Gaddhu",http://www.imdb.com/title/tt2230440/?ref_=adv_li_tt
1435,Aiye,0,,1949,,Lala Yaqoob,Hindi,0,"Sulochana Chatterjee,Jankidas,Ashraf Khan,Masood,Sheela Naik,Lala Yaqoob",http://www.imdb.com/title/tt0441096/?ref_=adv_li_tt
1436,Aiyyaa,152,Comedy,2012,2012-10-12,Sachin Kundalkar,Hindi,0,"Rani Mukerji,Prithviraj Sukumaran,Nirmiti Sawant,Subodh Bhave,Jyoti Subhash,Satish Alekar,Anita Date,Amey Wagh,Kishori Balal,Pakoda Pandi,Shubhangi Damle,Umesh Kulkarni,Suraj Satav,Prashant Tapaswi,Dinesh Mapari",http://www.imdb.com/title/tt2255934/?ref_=adv_li_tt
1437,Aiyyan,0,Family,2011,2011-03-11,Kendiran Muniyaswamy,Tamil,25000000,"Vasan Karthik,Mahadevan,Divya Padmini,Shanmugha Rajan,Singamuthu",http://www.imdb.com/title/tt2210832/?ref_=adv_li_tt
1438,Aj Da Majnu,0,Romance,1981,1981-01-01,,Panjabi,0,"Anu Dhawan,Satish Kaul,Mehar Mittal",http://www.imdb.com/title/tt3290340/?ref_=adv_li_tt
1439,Ajab Gazabb Love,116,Romance,2012,2012-10-24,Sanjay Gadhvi,Hindi,0,"Jackky Bhagnani,Nidhi Subbaiah,Darshan Jariwala,Kiron Kher,Arshad Warsi,Anuja Sachdeva,Arjun Rampal,Mokshad Dodwani,Jayant Gadekar,Mayur Puri",http://www.imdb.com/title/tt2356959/?ref_=adv_li_tt
1440,Ajab Kumari,0,,1926,,Manilal Joshi,,0,,http://www.imdb.com/title/tt0231111/?ref_=adv_li_tt
1441,Ajab Lagnachi Gajab Gosht,0,Comedy,2010,2010-09-24,Shivdarshan-Amit,Marathi,0,"Anand Ingale,Umesh Kamat,Viju Khote,Vijay Patwardhan,Kamlakar Satputhe,Sai Tamhankar,Sunil Tawde,Vaibhav",http://www.imdb.com/title/tt1869253/?ref_=adv_li_tt
1442,Ajab Prem Ki Ghazab Kahani,150,"Action, Comedy, Romance",2009,2009-11-06,Rajkumar Santoshi,Hindi,0,"Katrina Kaif,Ranbir Kapoor,Darshan Jariwala,Smita Jaykar,Zakir Hussain,Upen Patel,Rana Jung Bahadur,Abhay Bhargav,Dolly Bindra,Mithilesh Chaturvedi,Jayant Gadekar,Ameya Hunaswadkar,Jagdeep,Salman Khan,Pradeep Kharab",http://www.imdb.com/title/tt1252596/?ref_=adv_li_tt
1443,Ajala Kokai,0,Drama,1989,,Bibhan Barua,Assamese,0,"Mridula Baruah,Tara,Zubeida",http://www.imdb.com/title/tt0307939/?ref_=adv_li_tt
1444,Ajali Nabou,153,,1980,,Nip Barua,Assamese,0,"Chetana Das,Amala Katarki,Biju Phukan,Bidya Rao,Purabi Sharma",http://www.imdb.com/title/tt0155480/?ref_=adv_li_tt
1445,Ajamil,0,,1934,,Abdul Rehman Kabuli,Hindi,0,"Sardar Akhtar,Jani Babu,Ashraf Khan",http://www.imdb.com/title/tt0263046/?ref_=adv_li_tt
1446,Ajamil,0,,1947,,,Hindi,0,Narmada Shankar,http://www.imdb.com/title/tt0424780/?ref_=adv_li_tt
1447,Ajamil,0,,1922,,Kanjibhai Rathod,,0,,http://www.imdb.com/title/tt0264342/?ref_=adv_li_tt
1448,Ajana Batas,102,Drama,2013,,Anjan Das,Bengali,0,"Shankar Chakraborty,Paoli Dam,Koushik Sen",http://www.imdb.com/title/tt3304850/?ref_=adv_li_tt
1449,Ajana Sapath,0,,1967,,Salil Sen,Bengali,0,,http://www.imdb.com/title/tt0448321/?ref_=adv_li_tt
1450,Ajanabee,139,"Drama, Romance",1974,1974-09-18,Shakti Samanta,Hindi,0,"Rajesh Khanna,Zeenat Aman,Prem Chopra,Asrani,Madan Puri,Yogeeta Bali,Raj Mehra,Krishnakant,Manmohan,Asit Kumar Sen,Chandrashekhar,Leena Das,Arpana Choudhary,Shyama,Hari Shivdasani",http://www.imdb.com/title/tt0268129/?ref_=adv_li_tt
1451,Ajantha,0,Musical,2012,2012,Kathaga Thirumavalavan,Malayalam,40000000,"Aniyappan,Harisree Asokan,Ponnamma Babu,Salim Kumar,Mammukoya,Vinu Mohan,Honey Rose,Saikiran,Kalabhavan Santhosh,Usha",http://www.imdb.com/title/tt2253560/?ref_=adv_li_tt
1452,Ajantha,0,,1987,,Manoj Babu,Malayalam,0,,http://www.imdb.com/title/tt0352148/?ref_=adv_li_tt
1453,Ajantrik,102,Drama,1958,1987-10-22,Ritwik Ghatak,Bengali,0,"Kali Bannerjee,Gangapada Basu,Satindra Bhattacharya,Tulsi Chakraborty,Anil Chatterjee,Shriman Deepak,Kajal Gupta,Gyanesh Mukherjee,Keshto Mukherjee,Sita Mukherjee",http://www.imdb.com/title/tt0051343/?ref_=adv_li_tt
1454,Ajasra Dhanyabad,0,,1976,1976-04-01,Arabinda Mukhopadhyay,Bengali,0,"Aparna Sen,Ranjit Mallick,Anil Chatterjee,Tarun Kumar,Anup Kumar,Subrata Chatterjee",http://www.imdb.com/title/tt1587111/?ref_=adv_li_tt
1455,Ajathanagalingali,0,,1990,,,Kannada,0,,http://www.imdb.com/title/tt0388690/?ref_=adv_li_tt
1456,Ajay,146,"Drama, Romance",1996,1996-12-20,Suneel Darshan,Hindi,0,"Sunny Deol,Karisma Kapoor,Reena Roy,Kiran Kumar,Suresh Oberoi,Farida Jalal,Devayani,Mohnish Bahl,Sharat Saxena,Sadashiv Amrapurkar,Laxmikant Berde,Subbiraj,Dan Dhanoa,Dolly Bindra,Pinky Chinoy",http://www.imdb.com/title/tt0267252/?ref_=adv_li_tt
1457,Ajay-Vijay,0,,1990,,A.T. Raghu,Kannada,0,,http://www.imdb.com/title/tt0388691/?ref_=adv_li_tt
1458,Ajayanum Vijayanum,0,,1976,,Sasikumar,Malayalam,0,"Adoor Bhasi,Lakshmi,Prem Nazir,Kaviyoor Ponnamma,Devi Sukumari",http://www.imdb.com/title/tt0280407/?ref_=adv_li_tt
1459,Ajeeb Aashiq,70,Drama,2016,2016-02-02,Natasha Mendonca,Hindi,0,"Suman Sridhar,Jim Sarbh,Prem Mishra",http://www.imdb.com/title/tt5531640/?ref_=adv_li_tt
1460,Ajeeb Dastaan Hai Yeh,0,Drama,1992,1992,J. Om Prakash,Hindi,0,"Vikas Anand,Rita Bhaduri,Suraj Chaddha,Saroj Doshi,Hoshang Govil,Roshini Jaffery,Sarfaraz Khan,Lubdha Kulkarni,Anil Nagrath,Neelima,Kusum Parekh,Parikshat Sahni",http://www.imdb.com/title/tt0778604/?ref_=adv_li_tt
1461,Ajeeb Itefaq,0,"Crime, Drama, Mystery",1989,1989,Jyoti Sarup,Hindi,0,"Ratna Bhooshan,Sudha Chopra,Vijayendra Ghatge,Mohan Gokhale,Dolly Jena,Mac Mohan,Nazneen,Navin Nischol,Sarika,Jyoti Sarup,Rama Vij",http://www.imdb.com/title/tt1621161/?ref_=adv_li_tt
1462,Ajeeb Ladki,0,,1952,,,Hindi,0,"Agha,Naseem Banu,Cuckoo,Jayant,Shyam Kumar,Rehman,Shashikala,Meena Shorey",http://www.imdb.com/title/tt0448322/?ref_=adv_li_tt
1463,Ajeya,0,,1985,,Siddalingaiah,Kannada,0,,http://www.imdb.com/title/tt0318971/?ref_=adv_li_tt
1464,Ajeyo,116,Drama,2014,2014-01-03,Jahnu Barua,Assamese,0,"Jupitora Bhuyan,Kopil Bora,Lakhi Borthakur,Rupam Chetia,Rimpi Das,Saurabh Hazarika,Munmi Kalita,Bishnu Kharghoria,Pratibha",http://www.imdb.com/title/tt4033652/?ref_=adv_li_tt
1465,Ajeyudu,0,Drama,1987,1987-05,G. Rammohan Rao,Telugu,0,"Venkatesh Daggubati,Shobana,Kongara Jaggaiah,Satyanarayana Kaikala,Gummadi,Suthi Velu,Subhalekha Sudhakar,Narra Venkateswara Rao,Annapoorna,Sharada",http://www.imdb.com/title/tt2368559/?ref_=adv_li_tt
1466,Aji Bas Shukriya,0,,1958,,Mohammed Hussain,Hindi,0,"Geeta Bali,Suresh,Johnny Walker,Tun Tun,Shammi,Mukri,Shubha Khote,Anwar Hussain,Agha",http://www.imdb.com/title/tt0229966/?ref_=adv_li_tt
1467,Ajinkya,108,"Drama, Sport",2012,2012-12-21,Tejas Vijay Deoskar,Marathi,11000000,"Rajan Bhise,Abhijit Bhonsale,Sachin Deshpande,Kadambari Kadam,Vikash Khurana,Sandeep Kulkarni,Sarika Nilatkar,Ketan Pawar,Dipti Potdar,Pravin Tarde",http://www.imdb.com/title/tt2656424/?ref_=adv_li_tt
1469,Ajit,133,,1948,,Mohan Dayaram Bhavnani,Hindi,0,"Monica Desai,Yashodra Katju,Prem Nath,S.B. Nayampalli",http://www.imdb.com/title/tt0156270/?ref_=adv_li_tt
1470,Ajit,148,Crime,1982,,V. Somasekhar,Kannada,0,"Ambarish,Pandharibai",http://www.imdb.com/title/tt0309259/?ref_=adv_li_tt
1471,Ajit Yoddho,0,,1934,,,,0,,http://www.imdb.com/title/tt0390825/?ref_=adv_li_tt
1472,Ajith,130,"Action, Comedy, Drama",2014,2014-05-09,Mahesh Babu,Kannada,0,"Chiranjeevi Sarja,Nikki Galrani,Arpitha,Shivamanju,Rockline Sudhakar",http://www.imdb.com/title/tt3721272/?ref_=adv_li_tt
1473,Ajj De Ranjhe,150,Drama,2012,2012-09-07,Manmohan Singh,Panjabi,0,"Aman Dhaliwal,Gurline Chopra,Gurpreet Ghuggi,Kimi Verma,Deep Dhillon,Rana Ranbir,Paramveer,Shavinder Mahal,Darshan Aulakh,Jagtar Jaggi,Gugu Gill,Rana Jung Bahadur,Karamjit Brar,Jagjit Kaur,Kul Sidhu",http://www.imdb.com/title/tt2440140/?ref_=adv_li_tt
1474,Ajker Nayak,0,,1972,1972-02-25,Dinen Gupta,Bengali,0,"Kali Bannerjee,Samit Bhanja,Kalyan Chatterjee,Shekhar Chatterjee,Bharati Devi,Gita Dey,Rabi Ghosh,Kajal Gupta,Partho Mukerjee,Kamu Mukherjee,Sumitra Mukherjee,Niranjan Ray,Jayshree Roy,Prabir Roy",http://www.imdb.com/title/tt0215484/?ref_=adv_li_tt
1475,Ajker Santan,0,,1997,1997-04-10,Haranath Chakraborty,Bengali,0,"Ranjit Mallick,Tanuja,Tapas Pal,Satabdi Roy,Abhishek Chatterjee,Prasenjit Chatterjee,Pallavi Chatterjee,Anup Kumar,Manoj Mitra",http://www.imdb.com/title/tt1593635/?ref_=adv_li_tt
1476,Ajnabee,165,"Crime, Mystery, Thriller",2001,2001-09-21,Abbas Alibhai Burmawalla,Hindi,0,"Akshay Kumar,Bobby Deol,Kareena Kapoor,Bipasha Basu,Johnny Lever,Amita Nangia,Sheela Sharma,Narendra Bedi,Amrit Patel,Sharat Saxena,Dalip Tahil,Mink Singh,Jakob Tritten,John Peter,Alain Bedard",http://www.imdb.com/title/tt0278291/?ref_=adv_li_tt
1477,Ajnabi,0,Thriller,1966,1966-01-01,,Hindi,0,"Chandrashekhar,Mohan Choti,Iftekhar,Zeb Rehman,Niranjan Sharma,Bhagwan Sinha,Tun Tun",http://www.imdb.com/title/tt3882452/?ref_=adv_li_tt
1478,Ajnabi Saaya,0,Horror,1989,1989-01-01,,Hindi,0,"Sahila Chaddha,Anil Dhawan,Bharat Kapoor,Shashi Puri",http://www.imdb.com/title/tt2710482/?ref_=adv_li_tt
1479,Ajnabi Saaya,0,Horror,1998,1998-01-01,Prasun Banerjee,Hindi,10000000,"Kishore Anand Bhanushali,Sulabha Deshpande,Bharat Kapoor,Shakti Kapoor,Kiran Kumar,Johnny Lever,Jaya Mathur,Ranjeet,Shiva Rindani,Sheeba,Deepak Shirke",http://www.imdb.com/title/tt2008445/?ref_=adv_li_tt
1480,Ajnatha Theerangal,0,,1979,,M. Krishnan Nair,Malayalam,0,Thikkurisi Sukumaran Nair,http://www.imdb.com/title/tt0324974/?ref_=adv_li_tt
1481,Ajob Prem Ebong...,112,"Comedy, Family, Musical",2011,2011-08-11,Arindam Dey,Bengali,0,"Rahul Banerjee,Sabyasachi Chakraborty,Sudip Mitra,Biswajit Chakraborty,Paoli Dam,Shankar Ghoshal,Padmanabha Dasgupta,Paran Banerjee,Shamik Sinha,Ratna Ghoshal,Mithu Chakraborty,Chiranjit",http://www.imdb.com/title/tt2023370/?ref_=adv_li_tt
1482,Ajoba,115,"Adventure, Drama, Thriller",2014,2014-05-09,Sujay Dahake,Marathi,25000000,"Om Bhutkar,Anita Date,Chinmay Kulkarni,Neha Mahajan,Urmila Matondkar,Yashpal Sharma,Shashank Shende,Suhas Sirsat,Shrikant Yadav",http://www.imdb.com/title/tt2954770/?ref_=adv_li_tt
1483,Ajooba,178,"Action, Adventure, Fantasy",1991,1991-04-12,Shashi Kapoor,Hindi,0,"Amitabh Bachchan,Dimple Kapadia,Rishi Kapoor,Sonam,Shammi Kapoor,Ariadna Shengelaia,Saeed Jaffrey,Sushma Seth,Amrish Puri,Dalip Tahil,Georgi Darchiashvili,Zurab Kapianidze,Abesalom Loria,Tinnu Anand,Dara Singh",http://www.imdb.com/title/tt0101283/?ref_=adv_li_tt
1484,Ajooba Kudrat Ka,0,"Action, Adventure, Fantasy",1991,,Shyam Ramsay,Hindi,0,"Shagufta Ali,Beena Banerjee,Hemant Birje,Anil Dhawan,Manik Irani,Goga Kapoor,Huma Khan,Raj Kishore,Kohli,Manjeet Kullar,Johnny Lever,Mac Mohan,Deepak Parashar,Randhir Singh,Sonam",http://www.imdb.com/title/tt0259842/?ref_=adv_li_tt
1485,Akaash Ganga,0,Action,1990,1990-01-01,,Hindi,0,"Shoma Anand,Tariq Shah",http://www.imdb.com/title/tt2674200/?ref_=adv_li_tt
